ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
25542,52.3405,4.8715,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
6805,52.5605,13.4715,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
3212,46.0915,14.5015,RIPEAtlas,,46.0552883088,14.5149690335,Ljubljana,Osrednjeslovenska,SI,False,2022-09-15
8048,10.2615,-67.6085,RIPEAtlas,,10.2468796986,-67.5958071306,Maracay,Aragua,VE,False,2022-09-15
209,45.5475,-122.5125,RIPEAtlas,,45.6303013296,-122.639992515,Vancouver,Washington,US,False,2022-09-15
47869,52.0585,4.3875,RIPEAtlas,,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,False,2022-09-15
812,44.5405,-79.8025,RIPEAtlas,,44.3837624299,-79.7000037045,Barrie,Ontario,CA,False,2022-09-15
20001,33.9505,-118.3925,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2022-09-15
33363,28.3415,-81.2725,RIPEAtlas,,28.292057311,-81.4077806007,Kissimmee,Florida,US,False,2022-09-15
19182,-23.2025,-46.7825,RIPEAtlas,,-23.1999934705,-46.8799914974,Jundiaí,São Paulo,BR,False,2022-09-15
701,39.1995,-76.7525,RIPEAtlas,,39.2999900503,-76.6199849871,Baltimore,Maryland,US,False,2022-09-15
7018,37.4515,-122.1425,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2022-09-15
33363,28.4875,-81.7615,RIPEAtlas,,28.810501118,-81.8833329689,Leesburg,Florida,US,False,2022-09-15
7922,42.8515,-84.5715,RIPEAtlas,,42.7335272411,-84.5467362892,Lansing,Michigan,US,False,2022-09-15
4685,34.7585,135.1495,RIPEAtlas,,34.6799878123,135.169981648,Kōbe,Hyogo,JP,False,2022-09-15
13781,36.7295,-87.5705,RIPEAtlas,,36.8654874868,-87.4886239031,Hopkinsville,Kentucky,US,False,2022-09-15
6128,41.5905,-73.8605,RIPEAtlas,,41.7002311392,-73.9214158546,Poughkeepsie,New York,US,False,2022-09-15
20115,43.1205,-89.5005,RIPEAtlas,,43.073015563,-89.4011169858,Madison,Wisconsin,US,False,2022-09-15
16591,40.5615,-111.8405,RIPEAtlas,,40.7750162954,-111.930051922,Salt Lake City,Utah,US,False,2022-09-15
16591,38.9475,-94.5805,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2022-09-15
812,42.9785,-81.2505,RIPEAtlas,,42.9699985952,-81.2499866147,London,Ontario,CA,False,2022-09-15
2518,35.6595,139.7495,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2022-09-15
5089,54.7105,-1.2205,RIPEAtlas,,54.5803751822,-1.23001306294,Middlesbrough,Stockton-on-Tees,GB,False,2022-09-15
3303,47.3595,7.9005,RIPEAtlas,,47.3900041002,8.03400361048,Aarau,Aargau,CH,False,2022-09-15
9031,51.0615,4.3605,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
6805,51.2385,6.7905,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2022-09-15
5378,51.5395,0.7305,RIPEAtlas,,51.5500175162,0.71999710959,Southend-on-Sea,Southend-on-Sea,GB,False,2022-09-15
13101,54.4705,9.1005,RIPEAtlas,,54.7837477815,9.43331538762,Flensburg,Schleswig-Holstein,DE,False,2022-09-15
208069,48.8105,2.3905,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
8220,52.5275,13.4115,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
8445,47.8975,13.1915,RIPEAtlas,,47.8104783316,13.040020303,Salzburg,Salzburg,AT,False,2022-09-15
8767,48.1085,11.5715,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2022-09-15
21283,45.7685,15.1915,RIPEAtlas,,45.4872092886,15.5477742093,Karlovac,Karlovacka,HR,False,2022-09-15
8823,49.7995,9.7315,RIPEAtlas,,49.8004343863,9.95002803411,Würzburg,Bayern,DE,False,2022-09-15
5089,50.3705,-4.1285,RIPEAtlas,,50.3853857616,-4.15998925924,Plymouth,Plymouth,GB,False,2022-09-15
12874,45.5415,10.2115,RIPEAtlas,,45.70040041,9.66999344752,Bergamo,Lombardia,IT,False,2022-09-15
39912,46.7275,14.0915,RIPEAtlas,,46.6203442577,14.310020303,Klagenfurt,Kärnten,AT,False,2022-09-15
209198,55.1275,-1.5085,RIPEAtlas,,55.0003753857,-1.59999047994,Newcastle,Tyne and Wear,GB,False,2022-09-15
3301,59.5415,17.9415,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2022-09-15
3320,48.3875,9.9675,RIPEAtlas,,48.4003906444,9.99999914413,Ulm,Baden-Württemberg,DE,False,2022-09-15
12727,48.9085,7.4175,RIPEAtlas,,48.5799662466,7.75000728215,Strasbourg,Alsace,FR,False,2022-09-15
35710,48.2795,8.8475,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2022-09-15
12322,48.0405,-1.6025,RIPEAtlas,,48.1000213817,-1.67001204569,Rennes,Bretagne,FR,False,2022-09-15
3209,49.9805,8.5575,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2022-09-15
34762,51.0315,3.6775,RIPEAtlas,,51.029997578,3.70002193057,Gent,East Flanders,BE,False,2022-09-15
48252,16.2175,-61.5925,RIPEAtlas,,16.2414750356,-61.532998903,Pointe-à-Pitre,Guadeloupe,GP,False,2022-09-15
21283,45.9375,14.9075,RIPEAtlas,,46.0552883088,14.5149690335,Ljubljana,Osrednjeslovenska,SI,False,2022-09-15
8422,50.9295,6.9575,RIPEAtlas,,50.9300036815,6.95000443383,Cologne,Nordrhein-Westfalen,DE,False,2022-09-15
6805,54.0895,13.3675,RIPEAtlas,,54.3004181103,13.1000166409,Stralsund,Mecklenburg-Vorpommern,DE,False,2022-09-15
47688,51.0205,4.7975,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
8881,52.4315,13.3575,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
5089,54.0015,-1.5825,RIPEAtlas,,53.8300075471,-1.58001753886,Leeds,West Yorkshire,GB,False,2022-09-15
12593,50.5575,30.3485,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
33915,51.8185,4.7685,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2022-09-15
49808,47.9985,14.2185,RIPEAtlas,,48.3192328075,14.2887812893,Linz,Oberösterreich,AT,False,2022-09-15
202208,52.1805,7.8385,RIPEAtlas,,52.2804380484,8.0499889716,Osnabrück,Niedersachsen,DE,False,2022-09-15
12392,50.3805,4.8985,RIPEAtlas,,50.4703934927,4.87002803409,Namur,Namur,BE,False,2022-09-15
9063,51.5815,8.2385,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2022-09-15
43557,56.0915,8.2585,RIPEAtlas,,55.4670394075,8.45001623397,Esbjerg,Syddanmark,DK,False,2022-09-15
8881,49.9475,8.4485,RIPEAtlas,,49.982472455,8.2732191555,Mainz,Rheinland-Pfalz,DE,False,2022-09-15
21283,46.5775,15.7285,RIPEAtlas,,46.5404783316,15.6500418688,Maribor,Maribor,SI,False,2022-09-15
50716,54.3295,48.3885,RIPEAtlas,,54.3299770295,48.4100060616,Ulyanovsk,Ul''yanovsk,RU,False,2022-09-15
3209,52.0375,8.5695,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2022-09-15
3243,37.1295,-8.5505,RIPEAtlas,,37.1337398468,-8.53331404767,Portimão,Faro,PT,False,2022-09-15
766,40.4505,-3.7305,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2022-09-15
198524,46.0615,14.5095,RIPEAtlas,,46.0552883088,14.5149690335,Ljubljana,Osrednjeslovenska,SI,False,2022-09-15
9145,53.4415,8.8295,RIPEAtlas,,53.5504380484,8.57998246118,Bremerhaven,Bremen,DE,False,2022-09-15
3209,47.6075,9.5295,RIPEAtlas,,47.4229980667,9.36199855724,Saint Gallen,Sankt Gallen,CH,False,2022-09-15
1136,52.4885,4.6795,RIPEAtlas,,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,False,2022-09-15
60294,52.2785,7.6995,RIPEAtlas,,51.9704052929,7.62004105493,Münster,Nordrhein-Westfalen,DE,False,2022-09-15
57353,52.4395,8.5995,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2022-09-15
3320,48.2815,11.5695,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2022-09-15
3303,46.8885,8.2705,RIPEAtlas,,46.8990000172,8.24300152884,Sarnen,Obwalden,CH,False,2022-09-15
3320,48.0805,11.2705,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2022-09-15
15557,49.5175,0.1305,RIPEAtlas,,49.5049743847,0.10497005067,Le Havre,Haute-Normandie,FR,False,2022-09-15
1267,44.1885,12.2805,RIPEAtlas,,44.4203751822,12.2200186754,Ravenna,Emilia-Romagna,IT,False,2022-09-15
196655,60.6385,25.3205,RIPEAtlas,,60.4003558544,25.666019652,Porvoo,Eastern Uusimaa,FI,False,2022-09-15
48437,49.8005,30.1305,RIPEAtlas,,49.7743119498,30.1309150785,Bila Tserkva,Kiev,UA,False,2022-09-15
25255,48.1805,16.3705,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2022-09-15
6848,50.8615,4.0405,RIPEAtlas,,50.8333170767,4.3333166083,Brussels,Brussels,BE,False,2022-09-15
3320,51.7215,8.7405,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2022-09-15
12796,43.2085,27.9115,RIPEAtlas,,43.2156425161,27.8952892646,Varna,Varna,BG,False,2022-09-15
60350,48.9305,2.3615,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
8447,47.1115,15.7015,RIPEAtlas,,47.0777581981,15.4100048408,Graz,Steiermark,AT,False,2022-09-15
132400,14.1775,121.2615,RIPEAtlas,,14.0695662628,121.322609822,San Pablo,Laguna,PH,False,2022-09-15
3329,37.8375,23.7615,RIPEAtlas,,37.9500207713,23.6999897855,Piraeus,Attiki,GR,False,2022-09-15
5410,48.8685,2.3515,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
197164,48.3285,11.7375,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2022-09-15
13045,52.3985,9.7875,RIPEAtlas,,52.3669702343,9.71665726588,Hannover,Niedersachsen,DE,False,2022-09-15
16007,50.4495,30.5275,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
24589,56.9805,24.1675,RIPEAtlas,,56.9500238232,24.0999653714,Riga,Riga,LV,False,2022-09-15
3215,48.8405,2.3975,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
12759,50.9275,6.2575,RIPEAtlas,,50.8529970672,5.67700247661,Maastricht,Limburg,NL,False,2022-09-15
15435,52.0315,4.2775,RIPEAtlas,,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,False,2022-09-15
6855,48.0215,17.9675,RIPEAtlas,,47.7003558544,17.630024372,Győr,Gyor-Moson-Sopron,HU,False,2022-09-15
8445,47.9375,12.9385,RIPEAtlas,,47.8104783316,13.040020303,Salzburg,Salzburg,AT,False,2022-09-15
206238,53.2295,6.5285,RIPEAtlas,,53.2204065136,6.58000117862,Groningen,Groningen,NL,False,2022-09-15
34984,37.0295,27.4285,RIPEAtlas,,36.8937286571,27.2888146553,Kos,Notio Aigaio,GR,False,2022-09-15
25447,47.9905,14.1085,RIPEAtlas,,48.3192328075,14.2887812893,Linz,Oberösterreich,AT,False,2022-09-15
5645,45.2715,-75.7415,RIPEAtlas,,45.4166967967,-75.7000153012,Ottawa,Ontario,CA,False,2022-09-15
3209,49.0075,8.3985,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2022-09-15
12322,44.7685,-0.6215,RIPEAtlas,,44.8500130402,-0.59501306294,Bordeaux,Aquitaine,FR,False,2022-09-15
45194,15.2995,73.9185,RIPEAtlas,,15.4919969974,73.8180006499,Panaji,Goa,IN,False,2022-09-15
13046,46.1705,16.3385,RIPEAtlas,,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,False,2022-09-15
8767,48.1615,11.5385,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2022-09-15
3320,48.2415,9.0785,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2022-09-15
3320,54.2375,10.7495,RIPEAtlas,,53.8703926789,10.6699840888,Lübeck,Schleswig-Holstein,DE,False,2022-09-15
35805,41.7185,44.8295,RIPEAtlas,,41.7250099885,44.7907954496,Tbilisi,Tbilisi,GE,False,2022-09-15
3209,52.5105,13.3195,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2022-09-15
7922,37.9315,-122.3005,RIPEAtlas,,37.8739013866,-122.271151979,Berkeley,California,US,False,2022-09-15
1136,52.2775,5.0295,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
38195,-31.8415,115.9695,RIPEAtlas,,-31.9550146293,115.839998738,Perth,Western Australia,AU,False,2022-09-15
39812,56.4295,61.9195,RIPEAtlas,,56.4204695832,61.9350203032,Kamensk Uralskiy,Sverdlovsk,RU,False,2022-09-15
24164,25.2205,121.4795,RIPEAtlas,,25.0358333333,121.568333333,Taipei,Taipei City,TW,False,2022-09-15
13127,51.6875,5.1405,RIPEAtlas,,51.6833371427,5.31666048481,''s-Hertogenbosch,Noord-Brabant,NL,False,2022-09-15
2527,35.3375,139.3505,RIPEAtlas,,35.3200262645,139.58004838,Yokohama,Kanagawa,JP,False,2022-09-15
46887,41.8805,-87.6295,RIPEAtlas,,41.8299906607,-87.7500549741,Chicago,Illinois,US,False,2022-09-15
21351,-20.9225,55.5205,RIPEAtlas,,-20.8788948376,55.4480777576,St.-Denis,La Réunion,RE,False,2022-09-15
23655,-37.8105,175.7805,RIPEAtlas,,-37.8894284247,175.470273448,Cambridge,Waikato,NZ,False,2022-09-15
12764,42.8505,74.6205,RIPEAtlas,,42.8730794465,74.5852042225,Bishkek,Bishkek,KG,False,2022-09-15
136972,-27.4725,153.0315,RIPEAtlas,,-27.4550309054,153.035092732,Brisbane,Queensland,AU,False,2022-09-15
20055,47.7585,-122.2085,RIPEAtlas,,47.9604174999,-122.199967694,Everett,Washington,US,False,2022-09-15
54594,45.5205,-122.9885,RIPEAtlas,,45.5200238231,-122.679990074,Portland,Oregon,US,False,2022-09-15
7922,43.9315,-72.6585,RIPEAtlas,,44.2599715363,-72.5758132341,Montpelier,Vermont,US,False,2022-09-15
393552,40.1685,-105.0985,RIPEAtlas,,40.0384462678,-105.246092979,Boulder,Colorado,US,False,2022-09-15
50266,52.0095,4.4015,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2022-09-15
4764,-33.7205,151.1715,RIPEAtlas,,-33.9200109672,151.185179809,Sydney,New South Wales,AU,False,2022-09-15
34285,37.3905,-5.9785,RIPEAtlas,,37.4050152782,-5.98000736635,Seville,Andalucía,ES,False,2022-09-15
18390,-33.9085,151.1015,RIPEAtlas,,-33.9200109672,151.185179809,Sydney,New South Wales,AU,False,2022-09-15
29008,48.9975,12.1575,RIPEAtlas,,49.0204044791,12.1200247789,Regensburg,Bayern,DE,False,2022-09-15
32329,37.7385,-122.3925,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2022-09-15
5645,45.4995,-73.5725,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
7922,47.6995,-117.3725,RIPEAtlas,,47.6699959504,-117.419949383,Spokane,Washington,US,False,2022-09-15
46375,37.8805,-122.2925,RIPEAtlas,,37.8739013866,-122.271151979,Berkeley,California,US,False,2022-09-15
4764,-21.9285,114.1175,RIPEAtlas,,-21.9310998674,114.123346935,Exmouth,Western Australia,AU,False,2022-09-15
701,42.1215,-71.1125,RIPEAtlas,,42.3299601431,-71.0700136736,Boston,Massachusetts,US,False,2022-09-15
5769,45.4775,-75.7415,RIPEAtlas,,45.4166967967,-75.7000153012,Ottawa,Ontario,CA,False,2022-09-15
49902,-20.8895,55.4585,RIPEAtlas,,-20.8788948376,55.4480777576,St.-Denis,La Réunion,RE,False,2022-09-15
5769,45.5915,-73.6015,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2022-09-15
23118,36.4775,-81.3715,RIPEAtlas,,35.7334893992,-81.3414022234,Hickory,North Carolina,US,False,2022-09-15
2856,52.4495,-1.7015,RIPEAtlas,,52.4204036653,-1.49999658345,Coventry,West Midlands,GB,False,2022-09-15
11351,43.6505,-70.6315,RIPEAtlas,,43.6721615756,-70.2455273993,Portland,Maine,US,False,2022-09-15
852,51.0775,-113.9505,RIPEAtlas,,51.0829917593,-114.079998212,Calgary,Alberta,CA,False,2022-09-15
9198,52.2895,76.9695,RIPEAtlas,,52.299997578,76.9500211171,Pavlodar,Pavlodar,KZ,False,2022-09-15
15557,43.6315,7.0995,RIPEAtlas,,43.7150177196,7.26502396509,Nice,Provence-Alpes-Côte-d''Azur,FR,False,2022-09-15
43179,43.8495,18.3895,RIPEAtlas,,43.850022399,18.383001667,Sarajevo,Sarajevo,BA,False,2022-09-15
14593,-37.0105,175.8595,RIPEAtlas,,-37.1384239131,175.585316273,Thames,Waikato,NZ,False,2022-09-15
9506,1.3475,103.8205,RIPEAtlas,,1.29303346649,103.855820678,Singapore,,SG,False,2022-09-15
33915,51.8085,4.0305,RIPEAtlas,,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,False,2022-09-15
12322,47.2085,-1.5195,RIPEAtlas,,47.2103857616,-1.5900169285,Nantes,Pays de la Loire,FR,False,2022-09-15
6327,51.1195,-114.1395,RIPEAtlas,,51.0829917593,-114.079998212,Calgary,Alberta,CA,False,2022-09-15
199551,50.6595,17.8405,RIPEAtlas,,50.6849798778,17.9313496487,Opole,Opole,PL,False,2022-09-15
50266,51.4505,5.4505,RIPEAtlas,,51.429973164,5.50001542016,Eindhoven,Noord-Brabant,NL,False,2022-09-15
200030,38.0715,-0.7495,RIPEAtlas,,38.3512198953,-0.48364072142,Alicante,Comunidad Valenciana,ES,False,2022-09-15
3209,51.0185,13.7405,RIPEAtlas,,51.0499705191,13.7500028063,Dresden,Sachsen,DE,False,2022-09-15
29014,53.6385,10.0205,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
8708,47.2295,21.8705,RIPEAtlas,,47.0499821158,21.9199950752,Oradea,Bihor,RO,False,2022-09-15
34525,53.1795,23.1405,RIPEAtlas,,53.1503591096,23.1699962959,Białystok,Podlachian,PL,False,2022-09-15
3209,51.9475,7.6315,RIPEAtlas,,51.9704052929,7.62004105493,Münster,Nordrhein-Westfalen,DE,False,2022-09-15
1136,52.6775,4.7915,RIPEAtlas,,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,False,2022-09-15
679,48.1985,16.3715,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2022-09-15
3320,51.1795,14.4515,RIPEAtlas,,51.7704174999,14.3299674059,Cottbus,Brandenburg,DE,False,2022-09-15
3320,48.3995,9.0515,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2022-09-15
24812,50.6215,26.2515,RIPEAtlas,,50.6165861197,26.2528055407,Rivne,Rivne,UA,False,2022-09-15
29037,50.3975,8.0775,RIPEAtlas,,50.0803914582,8.250028441,Wiesbaden,Hessen,DE,False,2022-09-15
3209,53.2285,10.1375,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
57353,50.6895,7.0275,RIPEAtlas,,50.7204557486,7.08002233748,Bonn,Nordrhein-Westfalen,DE,False,2022-09-15
1136,52.1695,5.2675,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2022-09-15
8473,59.3705,17.8975,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2022-09-15
15435,51.9105,4.3975,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2022-09-15
35007,50.1615,18.9075,RIPEAtlas,,50.2603804719,19.0200170478,Katowice,Silesian,PL,False,2022-09-15
9063,49.6595,8.4475,RIPEAtlas,,49.5003751822,8.47001501327,Mannheim,Baden-Württemberg,DE,False,2022-09-15
1267,45.3595,12.0875,RIPEAtlas,,45.4386592805,12.3349987372,Venice,Veneto,IT,False,2022-09-15
2568,48.5305,-71.6525,RIPEAtlas,,48.4333085318,-71.0667063819,Chicoutimi,Québec,CA,False,2022-09-15
8612,45.4205,11.8775,RIPEAtlas,,45.6700146678,12.2400174547,Treviso,Veneto,IT,False,2022-09-15
1136,52.2715,4.9675,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2022-09-15
30781,48.8985,2.2785,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2022-09-15
8251,50.0995,14.3385,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2022-09-15
15525,39.4805,-8.6115,RIPEAtlas,,39.2310000834,-8.68200255248,Santarém,Santarém,PT,False,2022-09-15
3209,49.6815,8.9985,RIPEAtlas,,49.4199924918,8.69997513697,Heidelberg,Baden-Württemberg,DE,False,2022-09-15
6848,51.3675,4.4785,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2022-09-15
5645,43.9385,-79.4815,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2022-09-15
60294,53.7995,10.2285,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2022-09-15
41451,51.5795,8.2085,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2022-09-15
3209,51.9515,9.0985,RIPEAtlas,,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,False,2022-09-15
42652,49.2575,8.1295,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2022-09-15
16086,60.3275,25.0395,RIPEAtlas,,60.175563374,24.9341263415,Helsinki,Southern Finland,FI,False,2022-09-15
8820,53.0305,8.8195,RIPEAtlas,,53.080001647,8.80002070988,Bremen,Bremen,DE,False,2022-09-15
8648,51.5105,6.8695,RIPEAtlas,,51.429973164,6.75001664087,Duisburg,Nordrhein-Westfalen,DE,False,2022-09-15
35362,50.5475,30.2095,RIPEAtlas,,50.433367329,30.5166279691,Kiev,Kiev,UA,False,2022-09-15
3320,49.9785,9.9695,RIPEAtlas,,49.8004343863,9.95002803411,Würzburg,Bayern,DE,False,2022-09-15
209465,41.3295,19.7995,RIPEAtlas,,41.3275407095,19.8188830146,Tirana,Durrës,AL,False,2022-09-15
3320,52.1105,12.4595,RIPEAtlas,,52.400404886,13.0699926337,Potsdam,Brandenburg,DE,False,2022-09-15
6830,53.2775,-6.4795,RIPEAtlas,,53.333061136,-6.24890568178,Dublin,Dublin,IE,False,2022-09-15
12322,48.6485,6.1605,RIPEAtlas,,48.6836808462,6.20002437198,Nancy,Lorraine,FR,False,2022-09-15
3462,45.7995,126.5305,RIPEAtlas,,45.7499839468,126.649984903,Harbin,Heilongjiang,CN,False,2022-09-15
3209,50.3105,8.2705,RIPEAtlas,,50.0803914582,8.250028441,Wiesbaden,Hessen,DE,False,2022-09-15
201776,44.9515,34.1005,RIPEAtlas,,44.9491542756,34.0987349027,Simferopol,Crimea,RU,False,2022-09-15
7922,44.7185,-93.2895,RIPEAtlas,,44.6501027619,-93.2425104185,Lakeville,Minnesota,US,False,2022-09-15
212234,53.0795,49.9505,RIPEAtlas,,53.1199992056,49.9199397367,Novokuybishevsk,Samara,RU,False,2022-09-15
6697,53.9005,27.5605,RIPEAtlas,,53.8999774364,27.5666271553,Minsk,Minsk,BY,False,2022-09-15
9829,10.1505,76.4505,RIPEAtlas,,10.0150075469,76.2239155669,Kochi,Kerala,IN,False,2022-09-15
198471,37.0575,14.2615,RIPEAtlas,,36.9300313508,14.7299946682,Ragusa,Sicily,IT,False,2022-09-15
25180,51.5095,-0.1185,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2022-09-15
3243,37.5815,-8.6585,RIPEAtlas,,37.1337398468,-8.53331404767,Portimão,Faro,PT,False,2022-09-15
6866,35.1475,33.4015,RIPEAtlas,,35.1666764517,33.3666348864,Nicosia,,CY,False,2022-09-15
7922,47.3705,-122.5185,RIPEAtlas,,47.2113159374,-122.515013063,Tacoma,Washington,US,False,2022-09-15
9471,-17.5385,-149.5585,RIPEAtlas,,-17.5333626111,-149.566669354,Papeete,,PF,False,2022-09-15
136360,23.1515,83.1915,RIPEAtlas,,22.0904203481,82.1599873443,Bilaspur,Chhattisgarh,IN,False,2022-09-15
44946,51.1875,6.8675,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2022-09-15
397412,30.1775,-95.5125,RIPEAtlas,,30.3120632111,-95.4558636899,Conroe,Texas,US,False,2022-09-15
4181,43.0705,-89.5225,RIPEAtlas,,43.073015563,-89.4011169858,Madison,Wisconsin,US,False,2022-09-15
4766,37.5205,127.0975,RIPEAtlas,,37.4386111,127.1377778,Songnam,Gyeonggi-do,KR,False,2022-09-15
46375,37.7475,-122.4925,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2022-09-15
12389,62.1275,65.3675,RIPEAtlas,,62.1465283398,65.3814249256,Nyagan,Khanty-Mansiy,RU,False,2022-09-15
44369,53.0405,-0.3325,RIPEAtlas,,52.5804197379,-0.24999536274,Peterborough,Peterborough,GB,False,2022-09-15
4739,-42.8785,147.3075,RIPEAtlas,,-42.8500085259,147.295029662,Hobart,Tasmania,AU,False,2022-09-15
3326,49.2275,28.3985,RIPEAtlas,,49.2253790477,28.481558389,Vinnytsya,Vinnytsya,UA,False,2022-09-15
3301,59.2975,17.9985,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2022-09-15
7018,37.9105,-122.2815,RIPEAtlas,,37.8739013866,-122.271151979,Berkeley,California,US,False,2022-09-15
7922,34.0815,-84.2915,RIPEAtlas,,33.830013854,-84.3999493833,Atlanta,Georgia,US,False,2022-09-15
12808,50.0995,8.6385,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2022-09-15
209,41.3075,-111.9605,RIPEAtlas,,41.2323785594,-111.9680341,Ogden,Utah,US,False,2022-09-15
4766,37.3675,127.0695,RIPEAtlas,,37.4386111,127.1377778,Songnam,Gyeonggi-do,KR,False,2022-09-15
3209,52.9105,9.2195,RIPEAtlas,,53.080001647,8.80002070988,Bremen,Bremen,DE,False,2022-09-15
